,dport,sport,num_packets up,total_bytes up,min_pkt_size up,max_pkt_size up,mean_pkt_size up,std_pkt_size up,min_iat up,max_iat up,mean_iat up,std_iat up,num_packets down,total_bytes down,min_pkt_size down,max_pkt_size down,mean_pkt_size down,std_pkt_size down,min_iat down,max_iat down,mean_iat down,std_iat down,website
126,443.0,48314.0,17.0,1703.0,40.0,569.0,100.17647058823529,124.05454208437797,9e-06,0.0074140000000000005,0.0009926250000000002,0.0018344310244142006,15.0,5999.0,52.0,4393.0,399.93333333333334,1122.8759928140307,0.0,0.008736,0.0010392142857142859,0.0022886109720349334,theguardian.com
127,443.0,48332.0,17.0,1703.0,40.0,569.0,100.17647058823529,124.05454208437797,6e-06,0.006432,0.0009725625,0.001636067723486205,15.0,5998.0,52.0,4393.0,399.8666666666667,1122.8480921724176,0.0,0.007874,0.0010062142857142854,0.002076579738918762,theguardian.com
128,443.0,48342.0,18.0,1755.0,40.0,569.0,97.5,120.88509371445654,8.000000000000001e-06,0.006796000000000001,0.0009655294117647062,0.001708412571572184,16.0,6073.0,52.0,4393.0,379.5625,1087.8417757958493,1.0000000000000002e-06,0.008179,0.0009960666666666666,0.002101746228621289,theguardian.com
129,443.0,48354.0,18.0,1755.0,40.0,569.0,97.5,120.88509371445654,9e-06,0.010068,0.001108235294117647,0.0024102372427162585,16.0,6072.0,52.0,4393.0,379.5,1087.8136482566,0.0,0.011452,0.0011665333333333334,0.0029044394803882717,theguardian.com
130,443.0,35642.0,18.0,1830.0,52.0,569.0,101.66666666666667,119.40440429358493,1e-05,0.006509,0.0006660588235294117,0.0015565094149485666,12.0,5567.0,52.0,4377.0,463.9166666666667,1235.478961840919,1.0000000000000002e-06,0.006841000000000001,0.0009419090909090908,0.0019963223915262516,news.google.com
131,443.0,35696.0,17.0,1739.0,52.0,569.0,102.29411764705883,123.04865130603949,1e-05,0.006372,0.00071725,0.0015667402464990808,11.0,5516.0,52.0,4378.0,501.45454545454544,1288.9198084936365,2.0000000000000003e-06,0.006648,0.0010148,0.002014807616953374,news.google.com
132,443.0,34726.0,18.0,1830.0,52.0,569.0,101.66666666666667,119.40440429358493,5e-06,0.009114,0.0010024117647058825,0.002273238083077297,12.0,5567.0,52.0,4377.0,463.9166666666667,1235.478961840919,1.0000000000000002e-06,0.009295000000000001,0.0014956363636363637,0.0028228783988236998,news.google.com
133,443.0,53376.0,15.0,1635.0,52.0,569.0,109.0,132.44405827151542,4.000000000000001e-06,0.006860000000000001,0.0008420714285714288,0.0017743434089733117,9.0,5412.0,52.0,4378.0,601.3333333333334,1419.477985035344,1.0000000000000002e-06,0.007050000000000001,0.001307125,0.002368511554150171,news.google.com
134,443.0,53410.0,18.0,1830.0,52.0,569.0,101.66666666666667,119.40440429358493,9e-06,0.006785,0.0006856470588235297,0.0016258960968177085,12.0,5567.0,52.0,4377.0,463.9166666666667,1235.478961840919,2.7000000000000002e-05,0.006997000000000001,0.0009927272727272727,0.002036345112740426,news.google.com
135,443.0,52404.0,18.0,1830.0,52.0,569.0,101.66666666666667,119.40440429358493,7.000000000000001e-06,0.006690000000000001,0.0007224705882352941,0.0016074425385393667,13.0,5621.0,52.0,4379.0,432.38461538461536,1188.9384998435607,1.0000000000000002e-06,0.006896,0.0009981666666666667,0.0019234895293962404,news.google.com
